product_id,price,brand,material_quality_score,is_sustainable,carbon_emission_score,packaging_score,certifications_score,avg_rating,rating_count,review_sentiment_score,grade
P0981,893,EcoWare,0.8550550282108533,1,0.6422228476331096,0.8072873779832772,0.9177726524944396,4.1,4864,-0.2090399439366863,A+
P0986,445,GreenEarth,0.646257545535371,1,0.9674408447906264,0.3286537610620417,0.9783308076772478,4.8,2962,0.0056861239981735,A+
P0991,7890,AmazonBasics,0.921115373171974,1,0.7892461353114189,0.7709291903728468,0.4473505490056256,3.1,2112,-0.6837468607338635,A+
P0001,960,AmazonBasics,0.5708871967635509,1,0.662684292577398,0.7565647471927085,0.1142371385913958,3.0,1029,0.338367304398286,A
P0003,5291,EcoWare,0.7985234584478458,1,0.1454400499711671,0.755297674176705,0.8279764635022515,3.2,1413,-0.135573624829953,A
P0004,5834,AmazonBasics,0.8379206225436879,1,0.6647379146058514,0.4486337820008239,0.3779940386261531,4.3,1436,0.3594515920035164,A
P0005,6365,GreenEarth,0.7213584833897635,1,0.4470521615790832,0.3854051895038223,0.9811815587938422,2.7,673,0.2180578894138316,A
P0007,4526,AmazonBasics,0.8622584256993091,1,0.5877910674007893,0.3794085719727417,0.7919356229637641,3.1,20,-0.1064603310634957,A
P0013,2533,NatureNext,0.9527623961648368,1,0.2932010775752831,0.3194907353041893,0.9437781113683692,4.0,3098,-0.9248953598799088,A
P0014,5411,AmazonBasics,0.8863113637246913,1,0.6984950646139964,0.7359125976049833,0.2508903165341047,3.7,1799,-0.3679905542672124,A
P0015,5151,AmazonBasics,0.6324477236183668,1,0.5482363537511821,0.8647302946523883,0.1005627320834443,4.5,3046,-0.3717803618212585,A
P0016,6520,GreenEarth,0.8226449187628584,0,0.7685424774156846,0.8894109630547207,0.3932614850992152,4.2,4848,0.2669282384715452,A
P0017,1284,ReEarth,0.7978753640944783,1,0.394340179736636,0.6378994311538542,0.616712707646776,3.0,3663,-0.7883992811517202,A
P0023,2658,AmazonBasics,0.915931556625711,0,0.5614537548355985,0.8638681395032399,0.8848079470306509,3.8,3135,0.9548458954274957,A
P0026,2847,AmazonBasics,0.820084111914083,1,0.3062547560927459,0.7144117899523439,0.9932651964297464,2.8,1168,-0.7737281246519527,A
P0027,9267,GreenEarth,0.6355737182500925,1,0.5921883692884401,0.4161307170595503,0.8685570282494608,4.0,3139,-0.2972420664837827,A
P0050,875,EcoWare,0.990618187172152,1,0.3549742861824375,0.5280764225393393,0.9062335194351386,3.0,2730,0.5266152304244212,A
P0055,7655,AmazonBasics,0.5100131779629122,1,0.9888936331071266,0.9318938573117492,0.0105511224501898,2.8,2523,-0.7429686631117671,A
P0056,3173,NatureNext,0.8685901125036215,1,0.3623461668313505,0.8860841049969561,0.3940901527745031,4.6,848,-0.9476833153531604,A
P0057,1121,AmazonBasics,0.8842999023942542,0,0.7936682778149965,0.3891586314135167,0.8509518994068,3.8,2811,0.3766615246653537,A
P0068,1116,ReEarth,0.5588245142367794,0,0.8863506281640026,0.9238400511445216,0.8449708536401014,4.2,189,-0.9632566909237912,A
P0072,6963,GreenEarth,0.6731608842945018,1,0.5815229541390395,0.4037522234695272,0.2980068571937554,4.2,3969,0.5075612021728306,A
P0076,9368,EcoWare,0.6398517692357396,1,0.5500721064444244,0.8765244945587325,0.2090370373859222,4.2,362,-0.3538578631884976,A
P0078,4959,NatureNext,0.936668330861924,0,0.6389608600714951,0.68717837974086,0.9442088383461076,4.8,4840,-0.4046525688143085,A
P0093,5718,EcoWare,0.909367502037135,0,0.948278176768105,0.9239227444522092,0.3018093696626936,2.5,613,0.982113017478174,A
P0094,6836,ReEarth,0.6612639889232076,1,0.7720989755803461,0.6246699748093759,0.0373969904087972,4.7,3072,-0.7960949008394451,A
P0097,3661,GreenEarth,0.6118072172481557,1,0.5015810988797893,0.5228128662846431,0.6345564677415247,4.3,1668,0.642156723996482,A
P0098,6284,GreenEarth,0.9786614439472936,0,0.8252600793560497,0.642325042715334,0.6211863221940832,3.8,3390,-0.8153083221091355,A
P0100,6378,AmazonBasics,0.9663653702381274,0,0.9321049498391244,0.7146109597434669,0.9769655461266226,2.8,3780,-0.8870331519930359,A
P0104,2554,AmazonBasics,0.8031854722166878,0,0.7682777495563793,0.7666319594155606,0.8130627972141201,3.4,4118,0.0442529868643537,A
P0123,7135,EcoWare,0.9257243187756328,1,0.4103032780653823,0.508652955367376,0.2390145346659433,4.8,2387,0.5877913103890335,A
P0126,963,ReEarth,0.8012765819214325,1,0.1119259301535195,0.7563306058937225,0.8505042283285971,4.5,2827,0.5544084947017043,A
P0127,2890,NatureNext,0.6823991095722648,1,0.366348599972791,0.8826920283871769,0.7408692683852178,4.2,3170,-0.4618955425156741,A
P0129,8855,EcoWare,0.7822205453394413,1,0.4699842479923958,0.6319150073903905,0.6535867700444199,4.2,4899,0.0669569518125854,A
P0134,6474,ReEarth,0.8097488757037938,1,0.7665635340049335,0.6662491384796123,0.2425442765829707,3.8,4362,-0.7954714380057679,A
P0135,6992,ReEarth,0.6486775241184195,1,0.8766751590882663,0.4902505612560904,0.291693450721586,3.9,880,0.4882533714287405,A
P0137,3342,EcoWare,0.5853323792749991,1,0.810488974775672,0.7190165751832696,0.2303866393858894,4.5,4914,-0.4572236235264704,A
P0139,1159,NatureNext,0.8913480203720746,1,0.5872326491415418,0.4077436568480335,0.3693541300894323,3.5,1553,0.4219758829273659,A
P0148,1763,EcoWare,0.5868762978311473,1,0.2907048973960981,0.8393130547517929,0.795660230661442,3.7,1294,0.285547323236585,A
P0150,5692,AmazonBasics,0.9240079426247008,1,0.2502379637357513,0.9591037969137536,0.2823138342107202,3.8,2268,0.7201470379795856,A
P0151,7492,AmazonBasics,0.8621587348383306,1,0.3193565342719076,0.6707997762758573,0.5852968283343113,3.5,4392,-0.7547439000439868,A
P0158,5675,EcoWare,0.5884435725719273,1,0.7784785664532325,0.7396836718705002,0.3107153283114474,3.0,690,0.640553719537309,A
P0165,1595,EcoWare,0.7910741148899861,1,0.5920167295893599,0.5225877859382344,0.4435633454985027,2.5,3128,-0.4350025467580709,A
P0170,6685,EcoWare,0.9171516829773838,1,0.546133375208702,0.3537059787970196,0.6891210904957582,3.3,374,0.902885277774664,A
P0177,798,EcoWare,0.823045061731254,0,0.7110079525700564,0.9108585505232388,0.8740136713087157,4.7,3091,-0.1684513728368519,A
P0182,7492,EcoWare,0.9323301960702088,0,0.8715780121247568,0.731499724160309,0.3113819398925843,4.8,451,-0.5393143357952976,A
P0183,6628,NatureNext,0.6217389842024337,1,0.7059217954190784,0.6202101391089216,0.4016968927597765,2.6,1569,0.1220136728298415,A
P0187,5891,EcoWare,0.9297826158234728,0,0.7431771474178518,0.8113447342376094,0.6150646298578113,4.9,1700,-0.1815490396164081,A
P0192,4318,NatureNext,0.8293460731037218,1,0.5185497234705799,0.6676808931471083,0.2014063092133522,4.9,1098,0.5259858725793882,A
P0193,9058,EcoWare,0.9714155707066308,1,0.8867536139413233,0.3778461231367531,0.0095433530672266,4.4,4621,-0.2276881628123577,A
P0204,9439,ReEarth,0.613482347182682,1,0.6829968096553078,0.3690159611693555,0.705615304784293,2.8,2590,-0.0345432250464332,A
P0207,759,NatureNext,0.94122972022805,1,0.2871607233604509,0.5068275472387315,0.961414540423639,3.3,2516,-0.3744785451563681,A
P0215,1834,NatureNext,0.9010652790637936,0,0.5054307143235358,0.9089564830283824,0.9358261334028228,4.3,4910,-0.3237200230323831,A
P0217,8780,GreenEarth,0.5177854335177742,1,0.9902959785619752,0.7300800052019267,0.2902551053725294,2.5,649,-0.4753901372311209,A
P0218,3076,GreenEarth,0.7542896447237892,1,0.3083935923685439,0.6665643912382275,0.5619352535196633,4.3,3971,0.6777757982515489,A
P0219,2059,NatureNext,0.6937976157413848,1,0.9482913457092148,0.5233864428743238,0.1119345781347892,2.6,4430,-0.9353534693478194,A
P0224,1902,GreenEarth,0.8919213383838369,1,0.647568042292016,0.8539868253548828,0.2508734717161105,2.5,2995,0.5812059295395107,A
P0226,8220,AmazonBasics,0.7060654651313858,1,0.4370323599712152,0.5518558654817096,0.9088654063190036,4.0,723,-0.3788459688984253,A
P0227,6716,EcoWare,0.7748080218594622,1,0.4325337406282422,0.5148805975463127,0.7851898844228413,4.6,4603,0.2314521068903454,A
P0229,4161,ReEarth,0.5343564162591339,1,0.4149504455766758,0.7749438180554068,0.9453716496147778,3.7,266,-0.1917031364458874,A
P0232,8915,AmazonBasics,0.7573287932867558,1,0.848230935599773,0.5279793614447672,0.0505073923828065,3.4,2082,-0.1944477313033337,A
P0235,5523,ReEarth,0.613921208771555,1,0.6687898123565701,0.8611790052339134,0.2627209435613028,3.3,1450,0.4173616770238102,A
P0238,7258,AmazonBasics,0.5052138496987015,1,0.1437918972955419,0.9969464835163656,0.9521439170763514,4.3,4674,0.5625139075657044,A
P0240,3270,GreenEarth,0.6303566499599582,1,0.4834638798634874,0.926545702195872,0.7090015113263796,2.7,442,-0.5167950759199202,A
P0250,9737,NatureNext,0.9601485906097038,0,0.6962355522474474,0.7272642467228293,0.8696813233436628,3.2,1692,0.1441092783627628,A
P0252,8545,GreenEarth,0.8082498634475417,1,0.4516796370966733,0.3815212513371987,0.7128823693447365,2.7,2470,-0.0171854731346632,A
P0258,5073,AmazonBasics,0.6879964449706557,0,0.8673264594445085,0.8847607711989722,0.937639779957902,2.8,4525,-0.7836612248984813,A
P0262,8452,AmazonBasics,0.6368956537570533,1,0.4734740938600704,0.4851302716670335,0.9423714394684146,4.6,2973,-0.6022165941239652,A
P0277,3546,EcoWare,0.778906612755535,0,0.9626480521009662,0.8737266871460598,0.8450122371557759,3.0,2431,-0.5905721048097974,A
P0283,5995,ReEarth,0.7697781102477526,1,0.3025376885537849,0.5616656762069017,0.668003250743014,4.5,4706,-0.7594980268585307,A
P0286,4993,GreenEarth,0.8426490080579367,1,0.5168032424537603,0.4000726143205265,0.817191050726641,2.7,2596,0.5154698890045875,A
P0288,9251,GreenEarth,0.9825648710634982,0,0.6892381678206692,0.4709131261013071,0.8957263555151146,4.0,2118,0.3779999699771366,A
P0291,9107,GreenEarth,0.6711918180167733,1,0.7991114350665044,0.898364045159483,0.032389137775995,4.2,1252,-0.9943156926720552,A
P0294,7779,ReEarth,0.8717118930383047,0,0.9849750911366206,0.4894339962855176,0.7966448690151381,4.0,4342,-0.1875018080461903,A
P0300,3544,NatureNext,0.938569220755702,1,0.5175911183179825,0.6643145829157001,0.1435447559437679,4.1,4578,0.6216562267245418,A
P0301,1160,AmazonBasics,0.7169002561273858,1,0.3376039149635192,0.996207392324682,0.1854088503740543,4.7,4217,0.9619726055973664,A
P0304,401,AmazonBasics,0.9058761084328548,0,0.8418942026913423,0.3794784496284006,0.8447975811881461,5.0,4031,0.4632086810389366,A
P0312,3075,GreenEarth,0.8711740252862545,1,0.4927776388566337,0.7124502300434988,0.6599934501353172,3.6,4222,-0.6737706497666425,A
P0313,6202,EcoWare,0.907559192240184,1,0.7000947188055074,0.6179948777528756,0.3887684128615969,3.9,1588,-0.5015924588174254,A
P0316,3494,ReEarth,0.6876299522213332,0,0.8314422579037558,0.988822059995391,0.5812154774893833,4.8,1582,0.1633026653460134,A
P0317,8419,ReEarth,0.7693478336715196,0,0.736154070202487,0.8575390725307064,0.7181679475605137,3.6,1658,0.9509010482699024,A
P0345,7071,AmazonBasics,0.7550548562494126,1,0.4733336074500525,0.3356824139157097,0.4051080545878567,4.5,81,0.9921774545290244,A
P0352,8273,ReEarth,0.7996844828314669,1,0.2245919439964548,0.6059360652895314,0.9864874015717296,4.0,4758,-0.0479585862397602,A
P0354,9263,ReEarth,0.511466405634021,1,0.6125360357550285,0.7532205585218821,0.3954182702423781,3.4,4112,-0.930520105110437,A
P0355,6102,GreenEarth,0.6610540021145928,0,0.8815697091472439,0.8906285307911055,0.6871899964686766,4.9,914,-0.3602408466644733,A
P0362,674,NatureNext,0.9125653338330576,1,0.5447329035740944,0.8177780284341756,0.0689278781346486,2.9,2299,-0.0104915191285928,A
P0365,6557,ReEarth,0.561188378662589,1,0.9459386127728402,0.436341448381058,0.2539847533762535,3.6,3161,0.2984575590819269,A
P0372,3151,AmazonBasics,0.8668079150211563,1,0.932542457808713,0.4268578927347967,0.007391901444293,4.0,1159,-0.9497205484873716,A
P0375,5415,AmazonBasics,0.8187766322351149,0,0.6798310512857304,0.7565925776293352,0.8662270305786768,3.1,1982,0.5936963535442463,A
P0381,7066,AmazonBasics,0.8699931933428059,1,0.4724447187887163,0.7429618274630547,0.3586613630264591,3.7,3898,-0.1260902778326045,A
P0382,7179,GreenEarth,0.9751563764652958,1,0.2837499032514187,0.8382440311998178,0.2677924745226337,4.3,850,0.5690730373697905,A
P0387,1793,GreenEarth,0.8501259797222604,1,0.1545444169434188,0.6038365232566696,0.6444850615205939,4.3,2292,0.912265712684738,A
P0393,9661,GreenEarth,0.528068051708105,1,0.7171304886402795,0.7905078648989846,0.2258396322233919,4.4,666,-0.5194748310021371,A
P0395,8408,ReEarth,0.6127706649628664,0,0.6751289430234287,0.9570653693053606,0.8662328702676704,3.9,1123,0.1724163323810179,A
P0398,1250,AmazonBasics,0.7404530003765348,0,0.6260498159777113,0.7591323191688797,0.8622114233219381,4.1,3029,0.516605234421037,A
P0400,2031,ReEarth,0.9686766471079322,0,0.6783198492912706,0.5205073550283972,0.9839063638971636,3.5,2590,0.2329217564575949,A
P0409,7504,GreenEarth,0.6126118511342449,1,0.6546830430096067,0.8213157094804469,0.4312104848643289,4.3,4937,-0.881553389206785,A
P0412,9762,NatureNext,0.9613115290438948,1,0.6370987779655206,0.6592225575974251,0.2607087741328522,3.6,1870,-0.3178113668251965,A
P0413,680,EcoWare,0.7360302170984991,1,0.5514181299261536,0.3913531917462078,0.5182797206887111,4.7,3149,0.0870792931501516,A
P0422,9535,ReEarth,0.6856035469449991,0,0.7220906284478863,0.935610562562482,0.9296496077013284,4.1,2186,-0.1426703512210303,A
P0429,7521,ReEarth,0.8098497200997079,1,0.491854281558162,0.3426313531696453,0.4550756355203844,4.7,4618,0.2159187016646839,A
P0431,5981,AmazonBasics,0.6729602237508472,1,0.7023777482456912,0.8000898710293485,0.3041238494680361,2.7,2342,-0.6727519995795324,A
P0434,7490,ReEarth,0.5432123053812732,1,0.5966894227790671,0.4775289396017957,0.8997430784088717,4.4,998,-0.9751488124121356,A
P0439,9640,GreenEarth,0.94106780714103,1,0.1497002686687256,0.7116655463238128,0.7647762421250892,3.7,2233,-0.8038843028750848,A
P0445,6403,AmazonBasics,0.9897754201908784,1,0.2494196412785747,0.4790205910838102,0.8661837088690295,2.7,1768,0.6667552488633277,A
P0456,8102,GreenEarth,0.7089949669352422,1,0.3722311262511339,0.4241285872567575,0.6669354175572171,4.3,3583,0.3016053802867593,A
P0459,1166,GreenEarth,0.7725527641303498,0,0.9084142575579116,0.8004296738639196,0.4356720661222903,3.9,4026,-0.1023366136387029,A
P0463,5826,GreenEarth,0.7712729016977115,1,0.3442293671851095,0.7233876005538068,0.3157434024840371,4.2,3946,0.2154196164540092,A
P0474,3367,EcoWare,0.930993454202136,1,0.2568190614808416,0.9201397968481976,0.5721719617837697,3.9,874,0.6593373605301902,A
P0476,7768,GreenEarth,0.8746418563478882,1,0.4975718424739364,0.3132617823620482,0.8582067909770298,3.2,1512,0.3416533615518706,A
P0481,7687,NatureNext,0.9890309089867644,1,0.4274286770268402,0.5238202367853864,0.6028928826054353,4.2,4669,0.5334104759936298,A
P0483,7264,GreenEarth,0.7486279651573441,1,0.4123561316494555,0.3963408140788529,0.9981999076656176,4.5,3514,0.4925086902925766,A
P0492,5173,NatureNext,0.5808099056429357,0,0.9463772865706722,0.6585502953739361,0.5142270112659776,4.9,3408,0.6999751863380208,A
P0512,8182,NatureNext,0.6783354870708824,0,0.8826454742272997,0.4446067113552465,0.9810448622544656,3.5,1821,0.2607954625496538,A
P0514,4460,NatureNext,0.638220845291698,0,0.9732118099733892,0.7452478942465579,0.8168902895041683,2.6,926,-0.1618244926580681,A
P0519,5586,GreenEarth,0.7600952616257772,0,0.8692331050838777,0.8684543277060752,0.3430517325196506,4.9,1251,0.7430144269812695,A
P0540,4430,NatureNext,0.9942079947060384,1,0.5680666550000354,0.938273040080264,0.0249840822818494,4.4,907,-0.443069418169308,A
P0559,9680,AmazonBasics,0.5553742226594791,0,0.6309530945216278,0.8482508182596751,0.9983187565709568,4.0,3826,0.9281082602629788,A
P0566,1424,AmazonBasics,0.9096275524357306,0,0.7336749441892052,0.7468454041943022,0.83839963809219,4.7,2407,0.3542127323925566,A
P0567,9447,ReEarth,0.9399109569758476,0,0.941654878053844,0.515001953672948,0.7156207169717858,3.6,4492,0.045145640523619,A
P0578,4368,GreenEarth,0.7177527271990797,1,0.7961974676783985,0.5155118876920571,0.3433009691957409,3.4,2911,-0.9639241809907112,A
P0584,6719,NatureNext,0.5155577999586789,0,0.99675846431115,0.5815566143929787,0.6603882523958254,4.8,3882,0.7349540469919451,A
P0589,6630,ReEarth,0.84083474120081,1,0.5191142875860516,0.512969304679037,0.2999384897980636,4.7,1602,-0.9554550898655524,A
P0591,1314,GreenEarth,0.827641204845829,0,0.9234692785701718,0.7284059709716186,0.4319893714634408,4.6,2757,0.1082574324209126,A
P0593,7676,AmazonBasics,0.5363354358050081,0,0.9301307362030926,0.5282754967588014,0.9539367525264087,4.0,3563,0.8539769496355907,A
P0599,3727,AmazonBasics,0.5342527033134898,1,0.6863641149960031,0.7407398414570148,0.0480789684864502,4.4,3673,0.9364158554067326,A
P0600,6416,AmazonBasics,0.8815776456294446,1,0.2897033044192194,0.9044392258583808,0.4835745857038674,2.5,2249,0.8458601562012131,A
P0611,3684,AmazonBasics,0.5845405351779962,1,0.4767240569783402,0.4172218211625919,0.8326937463494201,3.2,3346,-0.0217319365681856,A
P0613,8153,EcoWare,0.6897514516873593,1,0.3989850138525894,0.3232875798185509,0.9116329137084755,4.3,4378,0.3227207873226114,A
P0620,5163,ReEarth,0.5090000444726075,1,0.3660890874512368,0.908422400182161,0.8330342639410699,3.1,1156,0.9372773306005512,A
P0621,8649,AmazonBasics,0.7107220207896237,1,0.6576543342504301,0.6710437185362127,0.4578049325592066,3.5,4309,-0.810184180467844,A
P0622,7675,ReEarth,0.5135875080454221,1,0.6396648116139292,0.6275863237346303,0.2589616050249752,4.6,2574,-0.2199678785048786,A
P0629,7583,EcoWare,0.9197304547503836,1,0.5887192877800878,0.4938089786444085,0.5456686649686348,3.6,396,0.4682171624618052,A
P0630,639,EcoWare,0.9908993466303138,1,0.412197378727947,0.3322441445773842,0.6839751299151413,3.0,2051,0.3233866033830064,A
P0638,6232,AmazonBasics,0.5601236132558378,0,0.9925264660352068,0.5634904737644857,0.5147842349331344,4.7,4998,0.6914171634334543,A
P0643,7814,NatureNext,0.6419142235117601,1,0.2786419671448142,0.6876764084436079,0.7336428403644485,4.5,3927,-0.8682119635761607,A
P0644,3424,NatureNext,0.912267404043516,1,0.2483962989086246,0.6590855448746351,0.8400188319206985,2.5,4852,-0.6658886610624286,A
P0650,109,EcoWare,0.9386197285811002,0,0.9219094123793108,0.8059492204350647,0.3658992986178075,3.5,3993,0.3283055301089641,A
P0654,7518,EcoWare,0.9945141791750868,1,0.914289707512106,0.4695222552432293,0.0176700447954338,2.9,3822,0.5840891820979224,A
P0665,4100,NatureNext,0.6101126506886576,0,0.7454085116249741,0.7372647819986018,0.6856517492651993,4.4,4594,0.9986325363794256,A
P0666,1733,ReEarth,0.7441873144914694,1,0.8705192491123691,0.3568149571246001,0.226277334143807,5.0,4827,-0.4639769989608053,A
P0668,8802,ReEarth,0.7626198787600801,0,0.7817180009056459,0.8173639953950671,0.8870427444469619,2.8,3254,0.3186562559680028,A
P0673,9960,GreenEarth,0.5125709791386364,1,0.75674071584768,0.7701114200572481,0.4483464705246336,2.9,2124,-0.788168620742453,A
P0674,6089,ReEarth,0.8472252280653544,1,0.9461987250141564,0.3222057442712218,0.4892388614277745,2.9,1687,-0.9627068271704342,A
P0675,1560,AmazonBasics,0.5411035318558908,1,0.6434172927361864,0.6744766713866108,0.2177487048340219,4.8,3104,0.6092833946693545,A
P0677,7240,GreenEarth,0.7322166181127714,0,0.8402451843612043,0.8656474719812157,0.5734318253556611,2.7,2294,0.5519536996304846,A
P0682,6700,ReEarth,0.9740541600857212,0,0.9549097014214684,0.9205517686493316,0.2393322865473586,3.9,4658,0.4736102134419981,A
P0698,1177,AmazonBasics,0.501460516310681,1,0.6045218281009438,0.429444208227001,0.979803535380938,3.6,2152,-0.0239235514365001,A
P0703,6644,ReEarth,0.7348208873403546,1,0.1888634861943992,0.6070532501722383,0.9126050268831104,4.4,2785,0.1432732359482651,A
P0706,3474,EcoWare,0.8112598478648726,1,0.182951162625189,0.8161869610183623,0.8054960460322443,3.9,4194,0.9622623914231014,A
P0715,8117,GreenEarth,0.921962306305862,0,0.8857979584878048,0.9410653083454704,0.3443080333199593,3.0,2104,0.6682231665326501,A
P0718,7102,ReEarth,0.7192692442687177,1,0.6051301102674317,0.5283975060982625,0.5217334188532456,3.9,4532,-0.4807787495335767,A
P0725,4954,EcoWare,0.9091033343741236,1,0.2298782806494427,0.6335685295825662,0.4189292239374189,4.6,1294,0.6200355560925266,A
P0741,4400,GreenEarth,0.648363820552045,0,0.6015795177828777,0.8281758411317224,0.9837350336757578,4.4,4591,0.5359335156196103,A
P0743,3918,ReEarth,0.9770165637925204,0,0.8511318573357448,0.7145549795320083,0.7528474750913839,2.6,1482,-0.0009016754648347,A
P0746,860,NatureNext,0.5010519215879417,1,0.6091193549269052,0.6130407225515067,0.5822374488025863,4.9,4364,-0.0420588770930572,A
P0749,6338,EcoWare,0.5202793687723407,1,0.6188251938019785,0.5878428470482978,0.6349297301177438,3.5,4732,0.9066485297742768,A
P0750,6190,GreenEarth,0.9357988636441152,0,0.7856952506761995,0.7643537738102769,0.8589323493247276,3.3,1398,-0.0297361845713304,A
P0758,4288,NatureNext,0.9501606340371358,1,0.6415139476164665,0.4826430057551176,0.154415757539213,4.0,526,0.3075290061864724,A
P0761,7670,AmazonBasics,0.8749253822182331,1,0.3247949462018678,0.7897175731164696,0.6437198063249459,3.8,791,-0.5578422526131162,A
P0766,4000,GreenEarth,0.7993462011595487,0,0.8603760947406695,0.8804054481988979,0.6219807900938741,3.5,1599,-0.0005886533306893,A
P0767,6777,ReEarth,0.7510768049809935,1,0.301584291278573,0.655699203065636,0.8819755551406074,4.6,1511,0.1878812418868105,A
P0768,7081,ReEarth,0.5694356631982584,1,0.3152282908910708,0.7341689479882385,0.9590842422824034,3.6,3804,-0.7031966070275693,A
P0775,6290,NatureNext,0.9145088662727456,0,0.713217711917214,0.6717766474362692,0.9454948605595002,5.0,3895,0.3731485841495683,A
P0778,2978,NatureNext,0.8474411868379796,1,0.3876868497628563,0.7875929815008322,0.5251538941116284,3.1,3360,-0.3811350580610335,A
P0779,4243,EcoWare,0.7662463497185733,1,0.4943590449997197,0.9468510921919782,0.1996288076599175,4.7,1060,0.2124045072206639,A
P0789,2225,ReEarth,0.6936962928343297,1,0.6006952065313714,0.5981982636278996,0.4401803286971931,4.3,2644,-0.1686414096742627,A
P0794,5222,GreenEarth,0.9308712474591476,1,0.5664485588028817,0.7105582467262141,0.0291698922907432,3.0,2393,0.2962934860979558,A
P0797,2897,NatureNext,0.6921198100686907,1,0.385925227792446,0.7988659332905811,0.7011442199666534,2.6,4707,0.7270930633428574,A
P0798,6606,ReEarth,0.7250616805909661,1,0.9718071450169214,0.4352120058859029,0.0557279857009844,2.5,4645,0.3481169055073916,A
P0810,9005,NatureNext,0.8228702550478062,0,0.8028674772799917,0.5522758280378779,0.6187469824576063,4.6,4989,0.6473185019679477,A
P0817,4732,ReEarth,0.50335519515203,1,0.3134300193799401,0.8942467086332508,0.9348930465545086,3.7,2533,0.331430870514281,A
P0819,3696,ReEarth,0.8958601296306732,0,0.7913153605427939,0.4718854381611437,0.8986677015526638,4.6,1350,0.314637650312545,A
P0822,7661,AmazonBasics,0.9235697448468924,1,0.3245527717144676,0.3780413814871473,0.9299355940740855,4.4,1371,0.6128056384931486,A
P0843,6867,EcoWare,0.9177401181911636,0,0.9978605400262468,0.6494392627889323,0.4796250967444581,4.1,771,0.554591151678147,A
P0844,7086,EcoWare,0.6851984931376532,1,0.2720188796040071,0.4516054299390686,0.9728441586600224,3.5,3584,0.6641894721662298,A
P0852,9211,ReEarth,0.57579214643494,1,0.547205966650044,0.4332358825665332,0.5333083624587408,3.6,2338,0.6120234209769688,A
P0854,105,GreenEarth,0.985371076838624,0,0.7986614297643531,0.6874909728636506,0.8005361051267477,3.9,837,-0.5021420245708126,A
P0859,8937,GreenEarth,0.5841684779595651,0,0.7518092928507543,0.8574104643905924,0.925064556447055,3.8,311,0.0761351014696454,A
P0883,360,EcoWare,0.8654090143559043,1,0.3823358608468588,0.3742879098436968,0.6723482676428648,4.2,27,0.2551120477412929,A
P0884,6138,GreenEarth,0.5739920736829174,1,0.3230860228555813,0.6719497822268866,0.6891814104275167,4.8,53,-0.2872270429539436,A
P0891,8612,EcoWare,0.6767303702733912,1,0.6094644818033486,0.7328035591283515,0.1478524378623837,4.6,4330,-0.0146513393779941,A
P0892,1442,EcoWare,0.7292332122846289,0,0.7763076500134093,0.7764706612580159,0.9408762674947088,3.2,4322,-0.3220120596768534,A
P0899,1704,ReEarth,0.5172306297125,1,0.2996037803730867,0.5335626234435848,0.9828601178554204,4.3,1268,-0.6893133949799661,A
P0907,9862,GreenEarth,0.7457090887642783,1,0.3585940448580118,0.8988857864051107,0.3416745738184541,4.6,2133,0.518857409912973,A
P0914,9164,AmazonBasics,0.8628582316099745,1,0.5359520670407644,0.3757085102013497,0.7655433696892027,3.6,34,0.4058950972338131,A
P0916,6513,GreenEarth,0.7279896378799684,1,0.5974861312302249,0.7298932233312626,0.3234428551001967,4.6,4265,-0.1666103206530664,A
P0921,7646,GreenEarth,0.7382416918891463,1,0.5926733563417533,0.4448955208715407,0.6077784386068872,4.2,3167,-0.8768866448000014,A
P0924,4327,NatureNext,0.5015839242903508,1,0.4669441935987027,0.5492651596164951,0.7625340377755347,4.6,1751,0.5599209210807861,A
P0935,2290,AmazonBasics,0.9646286990036146,1,0.3807207149830347,0.8855716235326323,0.6692657958436578,2.7,1709,-0.7476608197025265,A
P0936,9284,ReEarth,0.51527472854669,1,0.2099003643318591,0.7930347211700263,0.8150153166761481,4.7,3047,-0.6291763643456516,A
P0939,1348,AmazonBasics,0.8162720549829139,1,0.8876062401022423,0.5143875209032303,0.0006275166284561,3.3,3141,0.305226803494707,A
P0942,3787,EcoWare,0.6667036610795553,1,0.5910239096128598,0.43500939808273,0.7645682637594303,3.5,4811,-0.0067095752209911,A
P0949,5667,NatureNext,0.544906077141387,0,0.9907807720684012,0.6375918000570804,0.90286802343215,3.1,899,-0.7904749270971199,A
P0953,5508,ReEarth,0.8164531653392171,1,0.2055521330204005,0.7982445614936646,0.3200567268852909,4.8,437,0.5678391697350798,A
P0954,8769,EcoWare,0.5345147704439248,1,0.2521556005957446,0.9288486926173656,0.7631500577455612,5.0,741,0.648359999250717,A
P0958,2304,NatureNext,0.9045915855695156,1,0.6741116870976653,0.8047926501497766,0.0445090392761713,4.0,144,-0.0959124468403966,A
P0970,6459,ReEarth,0.7885203322309554,1,0.2162570007187993,0.8420936462244122,0.5292674481435902,3.7,4833,0.6348249105382211,A
P0973,3819,GreenEarth,0.5504705999887607,1,0.5712404924373505,0.8992007524252068,0.3409665634624846,4.7,2600,0.8283129233070023,A
P0979,2774,GreenEarth,0.7391299420976117,0,0.8028274207474814,0.571483988699766,0.93454024562186,3.2,4985,-0.2013477072169793,A
